Country_Code;Name;Year_Week;Weekly_Tests;Weekly_Cases;Weekly_Deaths;Weekly_Hospitalizations;Weekly_ICUs;New_Hospitalizations_per_100k;New_ICUs_per_100k;Testing_Rate;Positivity_Rate;Deaths_Per_Million
EST;Εσθονία;2021-34;31313;2476;7;113,0;10,0;8,50278710826983;0,752459036130073;0;0;5,0
EST;Εσθονία;2021-35;31526;2405;11;104,0;11,0;7,82557397575276;0,82770493974308;0;0;8,0
EST;Εσθονία;2021-36;38013;2976;11;127,0;10,0;9,55622975885193;0,752459036130073;0;0;8,0
EST;Εσθονία;2021-37;43076;3258;14;142,0;13,0;10,684918313047;0,978196746969095;0;0;11,0
EST;Εσθονία;2021-38;41320;3784;22;151,0;14,0;11,3621314455641;1,0534426505821;0;0;17,0
EST;Εσθονία;2021-39;39003;4970;23;198,0;13,0;14,8986889153754;0,978196746969095;0;0;17,0
EST;Εσθονία;2021-40;43696;6455;27;246,0;20,0;18,5104922887998;1,50491807226015;0;0;20,0
EST;Εσθονία;2021-41;49124;7999;31;338,0;17,0;25,4331154211965;1,27918036142112;0;0;23,0
EST;Εσθονία;2021-42;57655;9988;37;433,0;33,0;32,5814762644322;2,48311481922924;0;0;28,0
EST;Εσθονία;2021-43;57425;12069;72;448,0;37,0;33,7101648186273;2,78409843368127;0;0;54,0
EST;Εσθονία;2021-44;54589;173;0;410,0;;30,850820481333;;0;0;0,0
EST;Εσθονία;2021-45;47680;6726;72;324,0;34,0;24,3796727706144;2,55836072284225;0;0;54,0
EST;Εσθονία;2021-46;40120;5181;53;233,0;27,0;17,5322955418307;2,0316393975512;0;0;40,0
EST;Εσθονία;2021-47;37807;4077;55;197,0;24,0;14,8234430117624;1,80590168671218;0;0;41,0
EST;Εσθονία;2021-48;38098;3437;27;135,0;19,0;10,158196987756;1,42967216864714;0;0;20,0
EST;Εσθονία;2021-49;40270;3305;38;213,0;17,0;16,0273774695706;1,27918036142112;0;0;29,0
EST;Εσθονία;2021-50;42679;3913;23;160,0;21,0;12,0393445780812;1,58016397587315;0;0;17,0
EST;Εσθονία;2021-51;41588;4595;29;176,0;15,0;13,2432790358893;1,12868855419511;0;0;22,0
EST;Εσθονία;2021-52;38075;6140;23;199,0;16,0;14,9739348189885;1,20393445780812;0;0;17,0
EST;Εσθονία;2022-01;59446;5742;16;202,0;12,0;15,1996725298275;0,902950843356088;0;0;12,0
EST;Εσθονία;2022-02;62356;15424;28;266,0;16,0;20,0154103610599;1,20393445780812;0;0;21,0
EST;Εσθονία;2022-03;80295;27269;24;272,0;22,0;20,466885782738;1,65540987948616;0;0;18,0
EST;Εσθονία;2022-04;85907;41085;25;321,0;13,0;24,1539350597753;0,978196746969095;0;0;19,0
EST;Εσθονία;2022-05;86917;48031;32;429,0;7,0;32,2804926499801;0,526721325291051;0;0;24,0
EST;Εσθονία;2022-06;65505;37947;45;515,0;14,0;38,7516403606988;1,0534426505821;0;0;34,0
EST;Εσθονία;2022-07;66560;39239;54;626,0;16,0;47,1039356617426;1,20393445780812;0;0;41,0
EST;Εσθονία;2022-08;55349;31712;64;542,0;16,0;40,78327975825;1,20393445780812;0;0;48,0
EST;Εσθονία;2022-09;41371;22671;59;490,0;9,0;36,8704927703736;0,677213132517066;0;0;44,0
EST;Εσθονία;2022-10;34289;14983;58;494,0;14,0;37,1714763848256;1,0534426505821;0;0;44,0
EST;Εσθονία;2022-11;28744;10967;33;339,0;11,0;25,5083613248095;0,82770493974308;0;0;25,0
EST;Εσθονία;2022-12;24856;9226;40;249,0;8,0;18,7362299996388;0,601967228904059;0;0;30,0
EST;Εσθονία;2022-13;23151;6835;22;235,0;7,0;17,6827873490567;0,526721325291051;0;0;17,0
EUX;EU/EEA (total);2020-01;23379;11;0;;;;;0;0;0,0
EUX;EU/EEA (total);2020-02;14;12;0;;;;;0;0;0,0
EUX;EU/EEA (total);2020-03;12;9;0;;;;;0;0;0,0
EUX;EU/EEA (total);2020-04;32;20;0;;;;;0;0;0,0
EUX;EU/EEA (total);2020-05;115;30;1;;;;;0;0;0,0
EUX;EU/EEA (total);2020-06;290;29;0;;;;;0;0;0,0
EUX;EU/EEA (total);2020-07;169;24;1;;;;;0;0;0,0
EUX;EU/EEA (total);2020-08;162;26;0;;;;;0;0;0,0
EUX;EU/EEA (total);2020-09;27976;2177;34;;;;;0;0;0,0
EUX;EU/EEA (total);2020-10;129793;10029;359;;;;;0;0;1,0
EUX;EU/EEA (total);2020-11;330747;50313;2003;;;;;0;0;4,0
EUX;EU/EEA (total);2020-12;772838;124046;7443;;;;;0;0;16,0
EUX;EU/EEA (total);2020-13;982753;200460;15696;;;;;0;0;35,0
EUX;EU/EEA (total);2020-14;1198973;188579;19564;;;;;0;0;43,0
EUX;EU/EEA (total);2020-15;1360067;157959;18695;;;;;0;0;41,0
EUX;EU/EEA (total);2020-16;1418881;116392;16212;;;;;0;0;36,0
EUX;EU/EEA (total);2020-17;1712063;89265;12566;;;;;0;0;28,0
EUX;EU/EEA (total);2020-18;2028197;57065;8768;;;;;0;0;19,0
EUX;EU/EEA (total);2020-19;2109928;45550;6488;;;;;0;0;14,0
EUX;EU/EEA (total);2020-20;2252174;36237;4667;;;;;0;0;10,0
EUX;EU/EEA (total);2020-21;2184062;32604;3320;;;;;0;0;7,0
EUX;EU/EEA (total);2020-22;1925844;28357;2496;;;;;0;0;6,0
EUX;EU/EEA (total);2020-23;1631998;27041;1904;;;;;0;0;4,0
EUX;EU/EEA (total);2020-24;1636531;27308;1589;;;;;0;0;4,0
EUX;EU/EEA (total);2020-25;1752819;29370;1202;;;;;0;0;3,0
EUX;EU/EEA (total);2020-26;1861426;29884;855;;;;;0;0;2,0
EUX;EU/EEA (total);2020-27;2014470;26658;794;;;;;0;0;2,0
EUX;EU/EEA (total);2020-28;2114906;29029;690;;;;;0;0;2,0
EUX;EU/EEA (total);2020-29;2192545;37702;619;;;;;0;0;1,0
EUX;EU/EEA (total);2020-30;2515357;50409;651;;;;;0;0;1,0
EUX;EU/EEA (total);2020-31;2654015;62976;758;;;;;0;0;2,0
EUX;EU/EEA (total);2020-32;2907445;81222;895;;;;;0;0;2,0
EUX;EU/EEA (total);2020-33;3274856;99955;1155;;;;;0;0;3,0
EUX;EU/EEA (total);2020-34;3866748;130349;1120;;;;;0;0;2,0
EUX;EU/EEA (total);2020-35;4305237;155598;1170;;;;;0;0;3,0
EUX;EU/EEA (total);2020-36;4460690;178816;1356;;;;;0;0;3,0
EUX;EU/EEA (total);2020-37;5135902;217532;1650;;;;;0;0;4,0
EUX;EU/EEA (total);2020-38;5767190;261212;2244;;;;;0;0;5,0
EUX;EU/EEA (total);2020-39;5789096;269954;2704;;;;;0;0;6,0
EUX;EU/EEA (total);2020-40;5876155;306796;3026;;;;;0;0;7,0
EUX;EU/EEA (total);2020-41;6371635;472332;3880;;;;;0;0;9,0
EUX;EU/EEA (total);2020-42;7432818;711316;5426;;;;;0;0;12,0
EUX;EU/EEA (total);2020-43;8637911;1094906;8961;;;;;0;0;20,0
EUX;EU/EEA (total);2020-44;10210551;1386250;14378;;;;;0;0;32,0
EUX;EU/EEA (total);2020-45;10125320;1439720;20997;;;;;0;0;46,0
EUX;EU/EEA (total);2020-46;9398254;1267606;24510;;;;;0;0;54,0
EUX;EU/EEA (total);2020-47;9074402;1112178;26826;;;;;0;0;59,0
EUX;EU/EEA (total);2020-48;8715519;929038;27506;;;;;0;0;61,0
EUX;EU/EEA (total);2020-49;8238262;848898;27068;;;;;0;0;60,0
EUX;EU/EEA (total);2020-50;8526571;876087;26227;;;;;0;0;58,0
EUX;EU/EEA (total);2020-51;10189958;941076;26163;;;;;0;0;58,0
EUX;EU/EEA (total);2020-52;9598975;798176;23470;;;;;0;0;52,0
EUX;EU/EEA (total);2020-53;7800206;889536;24347;;;;;0;0;54,0
EUX;EU/EEA (total);2021-01;9407771;1094691;24863;;;;;0;0;55,0
EUX;EU/EEA (total);2021-02;10699969;980116;25053;;;;;0;0;55,0
EUX;EU/EEA (total);2021-03;11386044;941424;25590;;;;;0;0;56,0
EUX;EU/EEA (total);2021-04;11502382;857553;24239;;;;;0;0;53,0
EUX;EU/EEA (total);2021-05;11704918;724721;21652;;;;;0;0;48,0
EUX;EU/EEA (total);2021-06;11911906;617313;18606;;;;;0;0;41,0
EUX;EU/EEA (total);2021-07;11951344;642498;15554;;;;;0;0;34,0
EUX;EU/EEA (total);2021-08;12673936;744799;14596;;;;;0;0;32,0
EUX;EU/EEA (total);2021-09;13432551;804318;13951;;;;;0;0;31,0
EUX;EU/EEA (total);2021-10;14773950;909928;14865;;;;;0;0;33,0
EUX;EU/EEA (total);2021-11;16162524;1032416;15302;;;;;0;0;34,0
EUX;EU/EEA (total);2021-12;17106183;1151262;16299;;;;;0;0;36,0
EUX;EU/EEA (total);2021-13;14582066;1092326;17514;;;;;0;0;39,0
EUX;EU/EEA (total);2021-14;16775601;955349;17951;;;;;0;0;40,0
EUX;EU/EEA (total);2021-15;17149898;924540;16765;;;;;0;0;37,0
EUX;EU/EEA (total);2021-16;17588203;824655;15300;;;;;0;0;34,0
EUX;EU/EEA (total);2021-17;16981702;680880;13270;;;;;0;0;29,0
EUX;EU/EEA (total);2021-18;20475047;567420;10905;;;;;0;0;24,0
EUX;EU/EEA (total);2021-19;19904575;425897;8628;;;;;0;0;19,0
EUX;EU/EEA (total);2021-20;21739757;345458;6579;;;;;0;0;15,0
EUX;EU/EEA (total);2021-21;18234644;247720;4779;;;;;0;0;11,0
EUX;EU/EEA (total);2021-22;18542719;192322;3314;;;;;0;0;7,0
EUX;EU/EEA (total);2021-23;18221034;130597;2460;;;;;0;0;5,0
EUX;EU/EEA (total);2021-24;17345631;93496;1838;;;;;0;0;4,0
EUX;EU/EEA (total);2021-25;16074950;86220;1258;;;;;0;0;3,0
EUX;EU/EEA (total);2021-26;15925852;154300;990;;;;;0;0;2,0
EUX;EU/EEA (total);2021-27;15179581;280837;776;;;;;0;0;2,0
EUX;EU/EEA (total);2021-28;15366478;410643;759;;;;;0;0;2,0
EUX;EU/EEA (total);2021-29;15861202;487179;981;;;;;0;0;2,0
EUX;EU/EEA (total);2021-30;16515389;482361;1405;;;;;0;0;3,0
EUX;EU/EEA (total);2021-31;15515445;457568;1783;;;;;0;0;4,0
EUX;EU/EEA (total);2021-32;16026130;465386;2167;;;;;0;0;5,0
EUX;EU/EEA (total);2021-33;16371086;454138;2798;;;;;0;0;6,0
EUX;EU/EEA (total);2021-34;16246631;442322;2949;;;;;0;0;7,0
EUX;EU/EEA (total);2021-35;16101847;400471;3235;;;;;0;0;7,0
EUX;EU/EEA (total);2021-36;16176764;362877;3471;;;;;0;0;8,0
EUX;EU/EEA (total);2021-37;16238621;338327;3824;;;;;0;0;8,0
EUX;EU/EEA (total);2021-38;16212961;321757;3976;;;;;0;0;9,0
EUX;EU/EEA (total);2021-39;15840042;357091;4435;;;;;0;0;10,0
EUX;EU/EEA (total);2021-40;15830791;389780;5178;;;;;0;0;11,0
EUX;EU/EEA (total);2021-41;16484532;464637;6031;;;;;0;0;13,0
EUX;EU/EEA (total);2021-42;17354179;637172;7273;;;;;0;0;16,0
EUX;EU/EEA (total);2021-43;17404112;792466;8390;;;;;0;0;19,0
EUX;EU/EEA (total);2021-44;19647917;977444;9695;;;;;0;0;21,0
EUX;EU/EEA (total);2021-45;22379920;1243501;11021;;;;;0;0;24,0
EUX;EU/EEA (total);2021-46;26411462;1599353;12066;;;;;0;0;27,0
EUX;EU/EEA (total);2021-47;30272548;1813993;13037;;;;;0;0;29,0
EUX;EU/EEA (total);2021-48;30209379;1863333;13920;;;;;0;0;31,0
EUX;EU/EEA (total);2021-49;29505632;1763813;13886;;;;;0;0;31,0
EUX;EU/EEA (total);2021-50;31616405;1778225;13870;;;;;0;0;31,0
EUX;EU/EEA (total);2021-51;28162485;2133966;12079;;;;;0;0;27,0
EUX;EU/EEA (total);2021-52;33427822;3977616;11893;;;;;0;0;26,0
EUX;EU/EEA (total);2022-01;36782137;5806252;10961;;;;;0;0;24,0
EUX;EU/EEA (total);2022-02;42565867;6760721;12271;;;;;0;0;27,0
EUX;EU/EEA (total);2022-03;43551820;8434862;12135;;;;;0;0;27,0
EUX;EU/EEA (total);2022-04;41301090;8886284;12837;;;;;0;0;28,0
EUX;EU/EEA (total);2022-05;36881121;7654634;14222;;;;;0;0;31,0
EUX;EU/EEA (total);2022-06;30123777;6220968;14140;;;;;0;0;31,0
EUX;EU/EEA (total);2022-07;24531786;4353194;13364;;;;;0;0;29,0
EUX;EU/EEA (total);2022-08;20854562;3452065;11297;;;;;0;0;25,0
EUX;EU/EEA (total);2022-09;19250483;3362651;9519;;;;;0;0;21,0
EUX;EU/EEA (total);2022-10;19826302;3935041;7884;;;;;0;0;17,0
EUX;EU/EEA (total);2022-11;20589320;4298807;7294;;;;;0;0;16,0
EUX;EU/EEA (total);2022-12;18972995;4343160;6475;;;;;0;0;14,0
EUX;EU/EEA (total);2022-13;18349292;3712664;5446;;;;;0;0;12,0
FIN;Φινλανδία;2020-01;9;1;0;;;;;0;0;0,0
FIN;Φινλανδία;2020-02;14;0;0;;;;;0;0;0,0
FIN;Φινλανδία;2020-03;12;0;0;;;;;0;0;0,0
FIN;Φινλανδία;2020-04;21;0;0;;;;;0;0;0,0
FIN;Φινλανδία;2020-05;25;1;0;;;;;0;0;0,0
FIN;Φινλανδία;2020-06;41;0;0;;;;;0;0;0,0
FIN;Φινλανδία;2020-07;32;1;0;;;;;0;0;0,0
FIN;Φινλανδία;2020-08;31;1;0;;;;;0;0;0,0
FIN;Φινλανδία;2020-09;83;7;0;;;;;0;0;0,0
FIN;Φινλανδία;2020-10;503;34;1;;;;;0;0;0,0
FIN;Φινλανδία;2020-11;2421;317;2;;;;;0;0;0,0
FIN;Φινλανδία;2020-12;7638;540;8;;;;;0;0;1,0
FIN;Φινλανδία;2020-13;10379;642;30;;;;;0;0;5,0
FIN;Φινλανδία;2020-14;12463;966;43;;;;;0;0;8,0
FIN;Φινλανδία;2020-15;15756;931;63;;;;;0;0;11,0
FIN;Φινλανδία;2020-16;16349;790;64;;;;;0;0;12,0
FIN;Φινλανδία;2020-17;23236;736;41;;;;;0;0;7,0
FIN;Φινλανδία;2020-18;21364;623;16;;;;;0;0;3,0
FIN;Φινλανδία;2020-19;21129;617;23;;;;;0;0;4,0
FIN;Φινλανδία;2020-20;24285;396;8;;;;;0;0;1,0
FIN;Φινλανδία;2020-21;20367;221;4;;;;;0;0;1,0
FIN;Φινλανδία;2020-22;17380;163;2;;;;;0;0;0,0
FIN;Φινλανδία;2020-23;15543;99;0;;;;;0;0;0,0
FIN;Φινλανδία;2020-24;15596;54;0;;;;;0;0;0,0
FIN;Φινλανδία;2020-25;12563;51;2;;;;;0;0;0,0
FIN;Φινλανδία;2020-26;13959;53;1;;;;;0;0;0,0
FIN;Φινλανδία;2020-27;18274;46;1;;;;;0;0;0,0
FIN;Φινλανδία;2020-28;26080;38;0;;;;;0;0;0,0
FIN;Φινλανδία;2020-29;30231;43;0;;;;;0;0;0,0
FIN;Φινλανδία;2020-30;30074;56;1;;;;;0;0;0,0
FIN;Φινλανδία;2020-31;34641;84;2;;;;;0;0;0,0
FIN;Φινλανδία;2020-32;48786;169;1;;;;;0;0;0,0
FIN;Φινλανδία;2020-33;72535;175;1;;;;;0;0;0,0
FIN;Φινλανδία;2020-34;98622;192;0;;;;;0;0;0,0
FIN;Φινλανδία;2020-35;108154;156;0;;;;;0;0;0,0
FIN;Φινλανδία;2020-36;102462;236;4;;;;;0;0;1,0
FIN;Φινλανδία;2020-37;79725;354;5;;;;;0;0;1,0
FIN;Φινλανδία;2020-38;97799;470;2;;;;;0;0;0,0
FIN;Φινλανδία;2020-39;91405;719;4;;;;;0;0;1,0
FIN;Φινλανδία;2020-40;85043;1130;2;;;;;0;0;0,0
FIN;Φινλανδία;2020-41;103583;1626;8;;;;;0;0;1,0
FIN;Φινλανδία;2020-42;87857;1276;3;;;;;0;0;1,0
FIN;Φινλανδία;2020-43;97762;1246;6;;;;;0;0;1,0
FIN;Φινλανδία;2020-44;89021;1457;2;;;;;0;0;0,0
FIN;Φινλανδία;2020-45;89187;1416;11;;;;;0;0;2,0
FIN;Φινλανδία;2020-46;91562;1651;19;;;;;0;0;3,0
FIN;Φινλανδία;2020-47;104308;2601;28;;;;;0;0;5,0
FIN;Φινλανδία;2020-48;132807;3137;34;;;;;0;0;6,0
FIN;Φινλανδία;2020-49;132127;3015;45;;;;;0;0;8,0
FIN;Φινλανδία;2020-50;120662;2906;38;;;;;0;0;7,0
FIN;Φινλανδία;2020-51;123651;2328;35;;;;;0;0;6,0
FIN;Φινλανδία;2020-52;90589;1654;21;;;;;0;0;4,0
FIN;Φινλανδία;2020-53;73982;1847;27;;;;;0;0;5,0
FIN;Φινλανδία;2021-01;76716;1948;26;;;;;0;0;5,0
FIN;Φινλανδία;2021-02;73575;1770;29;;;;;0;0;5,0
FIN;Φινλανδία;2021-03;94981;2352;27;;;;;0;0;5,0
FIN;Φινλανδία;2021-04;106445;2714;13;;;;;0;0;2,0
FIN;Φινλανδία;2021-05;116188;2610;16;;;;;0;0;3,0
FIN;Φινλανδία;2021-06;116732;2555;22;;;;;0;0;4,0
FIN;Φινλανδία;2021-07;127181;3554;17;;;;;0;0;3,0
FIN;Φινλανδία;2021-08;138626;3993;28;;;;;0;0;5,0
FIN;Φινλανδία;2021-09;148426;4456;18;;;;;0;0;3,0
FIN;Φινλανδία;2021-10;150512;4944;29;;;;;0;0;5,0
FIN;Φινλανδία;2021-11;147245;4711;20;;;;;0;0;4,0
FIN;Φινλανδία;2021-12;137841;4186;26;;;;;0;0;5,0
FIN;Φινλανδία;2021-13;126561;3272;14;;;;;0;0;3,0
FIN;Φινλανδία;2021-14;122052;2553;10;;;;;0;0;2,0
FIN;Φινλανδία;2021-15;115672;1937;15;;;;;0;0;3,0
FIN;Φινλανδία;2021-16;117562;1609;8;;;;;0;0;1,0
FIN;Φινλανδία;2021-17;120533;1388;12;;;;;0;0;2,0
FIN;Φινλανδία;2021-18;134400;1503;4;;;;;0;0;1,0
FIN;Φινλανδία;2021-19;116186;1432;19;;;;;0;0;3,0
FIN;Φινλανδία;2021-20;120998;1320;13;;;;;0;0;2,0
FIN;Φινλανδία;2021-21;122759;890;3;;;;;0;0;1,0
FIN;Φινλανδία;2021-22;112569;728;2;;;;;0;0;0,0
FIN;Φινλανδία;2021-23;99751;558;3;;;;;0;0;1,0
FIN;Φινλανδία;2021-24;95548;542;2;;;;;0;0;0,0
FIN;Φινλανδία;2021-25;70248;971;2;;;;;0;0;0,0
FIN;Φινλανδία;2021-26;100468;1294;0;;;;;0;0;0,0
FIN;Φινλανδία;2021-27;97366;1698;4;;;;;0;0;1,0
FIN;Φινλανδία;2021-28;99612;2245;3;;;;;0;0;1,0
FIN;Φινλανδία;2021-29;120721;2925;6;;;;;0;0;1,0
FIN;Φινλανδία;2021-30;125283;4660;9;;;;;0;0;2,0
FIN;Φινλανδία;2021-31;141702;5098;17;;;;;0;0;3,0
FIN;Φινλανδία;2021-32;146275;5186;8;;;;;0;0;1,0
FIN;Φινλανδία;2021-33;163609;4393;9;;;;;0;0;2,0
FIN;Φινλανδία;2021-34;180773;4207;11;;;;;0;0;2,0
FIN;Φινλανδία;2021-35;176345;3893;12;;;;;0;0;2,0
FIN;Φινλανδία;2021-36;136187;3151;18;;;;;0;0;3,0
FIN;Φινλανδία;2021-37;99169;2818;11;;;;;0;0;2,0
FIN;Φινλανδία;2021-38;88029;3016;15;;;;;0;0;3,0
FIN;Φινλανδία;2021-39;80325;3888;27;;;;;0;0;5,0
FIN;Φινλανδία;2021-40;81657;4251;32;;;;;0;0;6,0
FIN;Φινλανδία;2021-41;83148;3729;22;;;;;0;0;4,0
FIN;Φινλανδία;2021-42;77597;3697;25;;;;;0;0;5,0
FIN;Φινλανδία;2021-43;80829;4211;37;;;;;0;0;7,0
FIN;Φινλανδία;2021-44;87914;5163;55;;;;;0;0;10,0
FIN;Φινλανδία;2021-45;102632;5998;45;;;;;0;0;8,0
FIN;Φινλανδία;2021-46;118508;7497;55;;;;;0;0;10,0
FIN;Φινλανδία;2021-47;132055;8181;59;;;;;0;0;11,0
FIN;Φινλανδία;2021-48;156101;9546;57;;;;;0;0;10,0
FIN;Φινλανδία;2021-49;153959;10642;44;;;;;0;0;8,0
FIN;Φινλανδία;2021-50;173821;13823;44;;;;;0;0;8,0
FIN;Φινλανδία;2021-51;169527;21909;53;;;;;0;0;10,0
FIN;Φινλανδία;2021-52;172451;44071;107;;;;;0;0;19,0
FIN;Φινλανδία;2022-01;201119;58975;128;;;;;0;0;23,0
FIN;Φινλανδία;2022-02;194409;59935;140;;;;;0;0;25,0
FIN;Φινλανδία;2022-03;176621;56199;112;;;;;0;0;20,0
FIN;Φινλανδία;2022-04;145494;47726;122;;;;;0;0;22,0
FIN;Φινλανδία;2022-05;126260;44272;148;;;;;0;0;27,0
FIN;Φινλανδία;2022-06;124214;45222;114;;;;;0;0;21,0
FIN;Φινλανδία;2022-07;117275;42409;138;;;;;0;0;25,0
FIN;Φινλανδία;2022-08;107350;41551;144;;;;;0;0;26,0
FIN;Φινλανδία;2022-09;99411;38091;131;;;;;0;0;24,0
FIN;Φινλανδία;2022-10;106464;46991;144;;;;;0;0;26,0
FIN;Φινλανδία;2022-11;109376;49155;113;;;;;0;0;20,0
FIN;Φινλανδία;2022-12;107028;48803;43;;;;;0;0;8,0
FIN;Φινλανδία;2022-13;93418;38491;6;;;;;0;0;1,0
FRA;Γαλλία;2020-01;;0;0;;;;;;;0,0
FRA;Γαλλία;2020-02;;0;0;;;;;;;0,0
FRA;Γαλλία;2020-03;;0;0;;;;;;;0,0
FRA;Γαλλία;2020-04;;3;0;;;;;;;0,0
FRA;Γαλλία;2020-05;;3;1;;;;;;;0,0
FRA;Γαλλία;2020-06;;6;0;;;;;;;0,0
FRA;Γαλλία;2020-07;;0;0;;;;;;;0,0
FRA;Γαλλία;2020-08;;4;0;;;;;;;0,0
FRA;Γαλλία;2020-09;3318;133;0;;;;;0;0;0,0
FRA;Γαλλία;2020-10;11101;981;0;;;;;0;0;0,0
FRA;Γαλλία;2020-11;29623;4297;43;1160,0;289,0;1,72310795913073;0,42929155188688;0;0;1,0
FRA;Γαλλία;2020-12;73235;11266;670;7694,0;1729,0;11,4289591703033;2,56832212184227;0;0;10,0
FRA;Γαλλία;2020-13;122870;23485;2002;17002,0;3746,0;25,2554151044316;5,56445035767562;0;0;30,0
FRA;Γαλλία;2020-14;127029;31002;3287;19990,0;3988,0;29,6939035370891;5,92392632845979;0;0;49,0
FRA;Γαλλία;2020-15;140316;25898;3348;16389,0;2535,0;24,3448416743048;3,76558506585897;0;0;50,0
FRA;Γαλλία;2020-16;145101;16220;2741;10236,0;1538,0;15,2049423014329;2,28460348374402;0;0;41,0
FRA;Γαλλία;2020-17;152395;11120;2101;7618,0;1026,0;11,3160658902223;1,52405928109322;0;0;31,0
FRA;Γαλλία;2020-18;121301;6144;1408;4897,0;658,0;7,27418937574413;0,977418135437949;0;0;21,0
FRA;Γαλλία;2020-19;120408;4046;1062;3636,0;499,0;5,40105218913736;0,741233510005375;0;0;16,0
FRA;Γαλλία;2020-20;151072;3392;815;2674,0;386,0;3,9720609333755;0,573379027779709;0;0;12,0
FRA;Γαλλία;2020-21;234881;4663;566;1766,0;239,0;2,62328332398696;0,355019657096763;0;0;8,0
FRA;Γαλλία;2020-22;257262;4005;474;1413,0;212,0;2,09892374676873;0,314912833910099;0;0;7,0
FRA;Γαλλία;2020-23;202424;3169;335;973,0;136,0;1,44533107261569;0,20201955382912;0;0;5,0
FRA;Γαλλία;2020-24;218461;3282;263;703,0;109,0;1,04426284074906;0,161912730642457;0;0;4,0
FRA;Γαλλία;2020-25;217904;3558;164;616,0;78,0;0,91502974381425;0,115864155872584;0;0;2,0
FRA;Γαλλία;2020-26;240414;3575;123;551,0;76,0;0,818476280587097;0,112893280080979;0;0;2,0
FRA;Γαλλία;2020-27;303147;3832;105;535,0;82,0;0,79470927425426;0,121805907455793;0;0;2,0
FRA;Γαλλία;2020-28;346837;3994;133;503,0;79,0;0,747175261588584;0,117349593768386;0;0;2,0
FRA;Γαλλία;2020-29;360933;4503;105;509,0;81,0;0,756087888963398;0,120320469559991;0;0;2,0
FRA;Γαλλία;2020-30;458742;6628;113;564,0;78,0;0,837786973232528;0,115864155872584;0;0;2,0
FRA;Γαλλία;2020-31;528539;8503;90;628,0;108,0;0,932854998563879;0,160427292746654;0;0;1,0
FRA;Γαλλία;2020-32;537696;11908;79;665,0;111,0;0,987816200708566;0,164883606434061;0;0;1,0
FRA;Γαλλία;2020-33;545595;17306;119;822,0;127,0;1,22102995034954;0,188650612766899;0;0;2,0
FRA;Γαλλία;2020-34;726779;28123;138;946,0;174,0;1,40522424942903;0,25846619386961;0;0;2,0
FRA;Γαλλία;2020-35;886364;39812;131;1068,0;205,0;1,58644767271691;0,304514768639483;0;0;2,0
FRA;Γαλλία;2020-36;957415;52783;154;1544,0;302,0;2,29351611111884;0,448602244532311;0;0;2,0
FRA;Γαλλία;2020-37;1136032;64661;301;2169,0;424,0;3,22191479599531;0,629825667820198;0;0;4,0
FRA;Γαλλία;2020-38;1150879;75740;515;3176,0;609,0;4,71775075706828;0,904631678543634;0;0;8,0
FRA;Γαλλία;2020-39;935477;74047;677;3842,0;809,0;5,70705239567265;1,2017192577041;0;0;10,0
FRA;Γαλλία;2020-40;853488;79885;663;3961,0;875,0;5,88381950527313;1,29975815882706;0;0;10,0
FRA;Γαλλία;2020-41;982987;123001;793;4633,0;892,0;6,88203377125231;1,3250106030557;0;0;12,0
FRA;Γαλλία;2020-42;1228308;174734;1097;7070,0;1337,0;10,5020459233226;1,98603046668775;0;0;16,0
FRA;Γαλλία;2020-43;1428405;275387;2037;11514,0;1859,0;17,1033319322683;2,76142904829658;0;0;30,0
FRA;Γαλλία;2020-44;2099639;334435;3517;16154,0;2563,0;23,9957637687912;3,80717732694143;0;0;52,0
FRA;Γαλλία;2020-45;2099639;304537;5281;18502,0;2961,0;27,4835719481352;4,39838160947077;0;0;78,0
FRA;Γαλλία;2020-46;1612148;178236;6018;16015,0;2626,0;23,7892879012747;3,90075991437698;0;0;89,0
FRA;Γαλλία;2020-47;1383189;116361;6208;12634,0;1923,0;18,7670223755669;2,85649707362793;0;0;92,0
FRA;Γαλλία;2020-48;1200875;78220;5215;8626,0;1261,0;12,8133872891911;1,87313718660677;0;0;77,0
FRA;Γαλλία;2020-49;1138790;72108;4450;8088,0;1073,0;12,0142217012494;1,59387486219593;0;0;66,0
FRA;Γαλλία;2020-50;1274280;78718;4257;8153,0;1114,0;12,1107751644766;1,65477781592382;0;0;63,0
FRA;Γαλλία;2020-51;2019795;94277;3786;8319,0;1120,0;12,3573578551798;1,66369044329864;0;0;56,0
FRA;Γαλλία;2020-52;3121871;85079;3560;7254,0;1073,0;10,7753664961503;1,59387486219593;0;0;53,0
FRA;Γαλλία;2020-53;1764486;89718;3261;7158,0;1092,0;10,6327644581533;1,62209818221617;0;0;48,0
FRA;Γαλλία;2021-01;1968125;123772;3857;8470,0;1345,0;12,5816589774459;1,99791396985417;0;0;57,0
FRA;Γαλλία;2021-02;1880326;120584;3825;9228,0;1366,0;13,7076209024641;2,02910816566602;0;0;57,0
FRA;Γαλλία;2021-03;1940581;132681;3754;10630,0;1664,0;15,790204832379;2,47176865861512;0;0;56,0
FRA;Γαλλία;2021-04;2086042;134201;3535;10523,0;1749,0;15,6312629775282;2,59803087975832;0;0;53,0
